date,content,likes,retweets,replies
2024-10-29 20:03:41+00:00,"Let us agree: The government, and especially Donald Trump, should not be telling women what to do with their bodies. https://t.co/L24QNR4rPN",7601,2022,2300
2024-10-29 19:00:11+00:00,"As president, I will invest in the industries that built our country: steel, iron, and the great American auto industry. 

Together, we will ensure that the next generation of breakthroughs are invented and built in America: https://t.co/VbrfuqVy9P",3993,1041,1811
2024-10-29 18:37:16+00:00,"I chose to put Lady Justice on my vice presidential challenge coin. For the people, always. https://t.co/MTGhX3Ajjg",13730,2511,1435
2024-10-29 18:10:28+00:00,"Small businesses are the backbone of America’s economy. 

My opportunity economy agenda will increase capital for minority-owned small businesses to help aspiring entrepreneurs start their businesses and strengthen our communities. https://t.co/kY5ajjIiYT",3309,868,1207
2024-10-29 17:55:03+00:00,"I have had a long standing commitment to Puerto Rico, and as president, I will continue that commitment and create an opportunity economy by fixing the electrical grid, creating jobs, and more.",6389,1642,1744
2024-10-29 13:57:31+00:00,".@cthagod: While the Trump campaign was at Madison Square Garden insulting Puerto Ricans, Black people, and Jewish people, you were in Philly reaching out to Black and Latino communities

Vice President Harris: That’s right, and I just introduced my agenda to help Puerto Rico https://t.co/5xinfcC00m",13235,3702,1526
2024-10-29 17:42:27+00:00,"Black men deserve a president who supports their aspirations and ambitions, with a genuine commitment to lift up the community. 

I will be that president. Donald Trump has a long history proving that he would not. https://t.co/FLWEifa0oo",13637,3466,3355
2024-10-29 16:28:09+00:00,"RT @jomalleydillon: It's ok to be anxious. The stakes are high. But we are going to win this thing, and YOUR effort will make it happen! When we fight we win.

Get involved: https://t.co/wJzlxxnv0I

https://t.co/2nlk3xfqga",0,1732,0
2024-10-29 16:19:20+00:00,"It's ok to be anxious. The stakes are high. But we are going to win this thing, and YOUR effort will make it happen! When we fight we win.

Get involved: https://t.co/wJzlxxnv0I

https://t.co/2nlk3xfqga",6521,1732,1182
2024-10-29 16:28:00+00:00,Donald Trump will give tax cuts to billionaires and big corporations—not middle-class and working families.,8731,1812,3393
2024-10-29 16:02:23+00:00,"Vegas: When we vote, we win. 

https://t.co/VbrfuqVy9P https://t.co/qOdVM4yNd4",103756,16135,4617
2024-10-29 15:01:14+00:00,"This race is going to be extremely close, and we need to keep up the fight every day between now and Election Day on November 5.

When we fight, we win. Join us: https://t.co/MKvOQGgN2t https://t.co/b7dQK037dX",9203,2656,1930
2024-10-29 14:45:10+00:00,"I trust the women of America to make decisions about their own bodies. 

Trump does not. https://t.co/NFugNLxiFx",37318,5700,8990
2024-10-29 14:12:02+00:00,"Every American should have the opportunity to own a home, buy a car, and start a business.

As president, I pledge to put the middle class and working people first. 

I come from the middle class, and I will never forget where I come from.",7688,1790,3951
2024-10-29 13:50:07+00:00,We’re putting working families first—over 100 million Americans will see a tax break under our plan. https://t.co/yi4H9sO6Tz,6329,1759,3042
2024-10-29 13:34:05+00:00,".@Tim_Walz will be an extraordinary vice president. 

He has brought the joy to people in small towns, big towns, and everywhere in between, and he understands what it means to be a leader who lifts people up instead of trying to beat people down. https://t.co/0aQmRj413Y",18839,3255,3794
2024-10-29 12:59:05+00:00,"The Constitution lays out the foundations of our democracy: Rule of law, fair elections, and a peaceful transfer of power. 

Donald Trump wants to terminate it. https://t.co/zJ2XmsDjGS",9545,3088,5360
2024-10-29 12:30:02+00:00,"Let’s roll up our sleeves over the next 7 days, get out the vote, and win this election.",38335,5456,4256
2024-10-29 01:46:26+00:00,"As vice president and a U.S. senator, I have fought for Puerto Rico and its people. 

And as president, I will continue that fight for Puerto Ricans. We will restore the energy grid, bring down housing costs, and create opportunities to find good jobs and build wealth. https://t.co/AzftToMmL1",14167,3280,4539
2024-10-29 01:35:05+00:00,Donald Trump and I had very different weekends. https://t.co/xnoqBslIe8,19596,4504,5220
2024-10-29 01:22:00+00:00,"Tomorrow, I will speak to Americans about the choice we face in this election—and all that is at stake for the future of this country that we love.

Join us on the Ellipse in Washington, DC as we chart a new way forward: https://t.co/IuEwtPvPoB",10972,3378,2531
2024-10-29 00:21:29+00:00,"As I’ve traveled our country, I’ve seen a yearning for a president who will see you, who gets you, and who will fight for you.

I pledge to be that president.",23402,4083,7443
2024-10-29 00:19:05+00:00,"We have 8 days to get this done. We cannot sit on the sidelines.

Let's make sure that, on Election Day, we can say we did everything we could to remind our friends, our classmates, our neighbors, and our coworkers that we’re all in this together: https://t.co/MKvOQGhkS1",6858,1682,1288
2024-10-29 00:17:04+00:00,"We are all in this together. https://t.co/VbrfuqVy9P
https://t.co/ccXA0IWbzv",10366,1923,1741
2024-10-29 00:11:34+00:00,"Economists say Donald Trump will bankrupt Social Security in the next six years if he is elected president.

Understand what that means. Social Security is the only source of income for so many seniors, and the only way they’re able to pay their rent and buy food.",21295,7811,6084
2024-10-28 23:22:11+00:00,It's time to make your plan to vote. https://t.co/VbrfuqVy9P https://t.co/kMOc6KpTUA,48421,9401,5799
2024-10-28 22:47:52+00:00,"Governor @Tim_Walz and I are in Ann Arbor, Michigan for a When We Vote, We Win Rally. Special performance by @MaggieRogers. https://t.co/pH5kw6AdXC",11901,2749,1904
2024-10-28 22:30:01+00:00,"By expanding the Child Tax Credit to $6,000 in the first year of a child’s life, we will give families the ability to buy a car seat, crib, or clothes.",8838,1807,2682
2024-10-28 21:33:30+00:00,"RT @BarackObama: .@KamalaHarris has the character, the values, and the strength we need in a president.

Join her in DC on October 29th to hear more about what’s at stake and how she’s going to move this country forward. https://t.co/iETvFXteG2",0,16752,0
2024-10-28 19:16:32+00:00,".@KamalaHarris has the character, the values, and the strength we need in a president.

Join her in DC on October 29th to hear more about what’s at stake and how she’s going to move this country forward. https://t.co/iETvFXteG2",85658,16752,12815
2024-10-28 21:32:00+00:00,"Donald Trump intends to end the Affordable Care Act, threatening health insurance coverage for 45 million Americans.

The seriousness of this cannot be overlooked.",16225,5443,2970
2024-10-28 21:11:05+00:00,"Republicans, Democrats, and Independents will defeat Donald Trump at the ballot box. https://t.co/7R6MD0pipD",21258,3844,5399
2024-10-28 20:42:23+00:00,Stevie Wonder sang me “Happy Birthday.” It was a bucket list moment. https://t.co/5nTH5CdI0b,13984,1974,1426
2024-10-28 20:25:26+00:00,"Donald Trump’s Project 2025 would eliminate the Department of Education and get rid of Head Start.

His agenda was written by some of the same people who suggested enslaved people benefited from slavery and who are trying to ban books. We must teach America’s full history. https://t.co/nohEzsltBr",11939,3976,3294
2024-10-28 20:10:28+00:00,"Donald Trump has never understood the issues and disparities affecting the Black community.

This is the same man who called for the execution of the Central Park 5, refused to rent to Black families, and recently said that Black immigrants in Springfield, Ohio were eating their pets.",7328,2249,2839
2024-10-28 19:10:54+00:00,"Let’s clear up some myths about those pandemic stimulus checks: A Democratic majority in Congress pushed to send those checks out and get help to the American people.

All Donald Trump did was put his name on them. https://t.co/8JuHdLY8Mc",25469,6894,3755
2024-10-28 18:40:19+00:00,This election is going to be close. It's time to get out and vote! https://t.co/VbrfuqVy9P https://t.co/buxuphgc8p,32716,6101,6414
2024-10-28 17:47:32+00:00,"Donald Trump showed us last night at Madison Square Garden that he is fixated on his grievances, himself, and dividing our country.

That is not going to strengthen the American family or worker, and certainly will not support the dreams and aspirations of the American people.",12570,3304,4205
2024-10-28 15:50:23+00:00,"Vice President Harris: Trump’s Madison Square Garden rally last night highlighted that he is fixated on his grievances and dividing our country. He’s not going to strengthen American families and workers. He has an enemies list, I have a to-do list https://t.co/mELqvMh0f3",10778,2970,1499
2024-10-28 17:30:04+00:00,"More than one in three women live in a state with a Trump Abortion Ban—many with no exceptions for rape or incest. It is immoral. 

Reproductive freedom is on the ballot: https://t.co/VbrfuqVy9P",4371,1356,2056
2024-10-28 17:02:06+00:00,"I was raised to believe that we have a collective responsibility to ensure the children of our communities are nurtured and well taken care of.

Under my economic plan, more than 100 million Americans will get a middle-class tax break, including $6,000 for new parents during the first year of a child’s life.",10201,2302,4478
2024-10-28 16:40:07+00:00,"When he was president, Donald Trump insulted Puerto Ricans and left them behind. We are not going back. https://t.co/2pkMDsSljV",23200,7187,6897
2024-10-28 15:23:07+00:00,"Imagine the Oval Office in three months: It’s either Donald Trump in there stewing over his enemies, or me working for you, checking off my to-do list.

Americans have the power to make that decision: https://t.co/VbrfuqVy9P",19739,3630,7253
2024-10-28 14:38:20+00:00,"We love our country. And when freedom is on the line, Americans always answer the call.

In this election, we know what’s at stake. We will answer the call again. https://t.co/2uIFLSCt5q",9179,2125,2313
2024-10-28 13:15:02+00:00,"Our fight is a fight for freedom—like the fundamental freedom of a woman to make decisions about her own body and not have the government, people in the state capitol, or Donald Trump telling her what to do.",8595,1945,3120
2024-10-28 12:43:00+00:00,"8 days until Election Day. 

Volunteer to talk to voters. 
Remind your loved ones what's at stake. 
Make sure your friends and neighbors have a plan to vote.

Let’s make every moment count.",14519,3244,2747
2024-10-28 02:27:52+00:00,RT @KamalaHQ: Unhinged and unstable https://t.co/s6foB0t53L,0,5026,0
2024-10-28 02:19:10+00:00,Unhinged and unstable https://t.co/s6foB0t53L,15224,5026,3061
2024-10-28 01:53:46+00:00,"Today I released my plan to help build a brighter future for Puerto Rico and the Puerto Rican people as president.

Meanwhile, at Donald Trump’s rally, they’re calling Puerto Rico “a floating island of garbage.”",54634,10767,8411
2024-10-27 21:31:59+00:00,On the same day https://t.co/wSDAaGs0w6,30327,8886,1839
2024-10-28 01:40:00+00:00,"Today, more than 1 in 3 women live in a state with a Trump Abortion Ban—many with no exceptions for rape or incest. 

These bans tell a survivor that they have no right to make a decision about what happens to their body next. 

That is immoral.",9960,2420,4012
2024-10-28 01:25:36+00:00,To all women impacted by a Trump Abortion Ban: We see you and are here with you. https://t.co/WVID8mvh2T,17412,4367,3230
2024-10-28 01:00:22+00:00,"We love our country, and our responsibility to defend democracy comes with the greatest privilege on Earth: The privilege and pride of being an American.

In November, we will make our voices heard at the ballot box. https://t.co/M8jF7nNAdy",11077,2655,2419
2024-10-28 00:43:00+00:00,Donald Trump makes promises and always fails to deliver.,22070,2605,8736
2024-10-28 00:26:00+00:00,"Donald Trump is increasingly unstable and unhinged. 

He is seeking unchecked power in his second term, he has promised retribution and jail time for his political opponents, and he has violated his oath to uphold the Constitution of the United States.",52636,9382,13799
2024-10-28 00:02:26+00:00,"RT @DouglasEmhoff: I’m going to do everything I can in the next 9 days to help Kamala win—not because she’s my wife, but because the country needs her. 

Join me: https://t.co/i7UdMdWd5B https://t.co/oQ5RudE4Y7",0,2768,0
2024-10-27 22:31:09+00:00,"I’m going to do everything I can in the next 9 days to help Kamala win—not because she’s my wife, but because the country needs her. 

Join me: https://t.co/i7UdMdWd5B https://t.co/oQ5RudE4Y7",14165,2768,2870
2024-10-27 23:55:11+00:00,Ran into some friends backstage in Philly. https://t.co/s948XkcWNw,38435,5054,10559
2024-10-27 22:35:44+00:00,"I have long been committed to Puerto Rico and the Puerto Rican people. Together, let’s build a better future for both. https://t.co/qtxM56fGs6",100240,18024,9365
2024-10-27 22:35:45+00:00,"I am committed to helping build an opportunity economy for Puerto Ricans.

My plan will ensure Puerto Rico is economically secure, creating opportunities for the island’s next generation to prosper. https://t.co/VO8n70m5m3",11543,3197,1223
2024-10-27 22:35:44+00:00,"I have long been committed to Puerto Rico and the Puerto Rican people. Together, let’s build a better future for both. https://t.co/qtxM56fGs6",100240,18024,9365
2024-10-27 21:44:21+00:00,"Pennsylvania, you can vote early from today through Tuesday, October 29.

The election is here, and the choice is truly in your hands. Do not wait to make your plan to vote. https://t.co/VbrfuqVy9P https://t.co/pSPD6Iv9PF",13580,3341,2286
2024-10-27 21:12:58+00:00,"Over the next 9 days, let’s be intentional about building community.
Let’s be intentional about building coalitions.
Let’s understand that we have so much more in common than what separates us.

Let’s fight and let’s win—together: https://t.co/MKvOQGgN2t.",3904,1114,1357
2024-10-27 20:58:30+00:00,"To Gen Z:

You who have only known the climate crisis are leaders in what we need to do to protect our planet.
You who grew up with active shooter drills know what we have to do for safety in our schools.
You who may have fewer rights than your mothers and grandmothers are leaders in the fight for the right of a woman to make decisions about her own body.

Make your voices heard: https://t.co/au6egSRPJG",14520,2854,2192
2024-10-27 20:43:55+00:00,"I am focused on the future and the needs of the American people. Donald Trump spends his time looking in the mirror focused on himself.

We are not going back.",14345,2789,4435
2024-10-27 20:06:54+00:00,Pennsylvania—there are only 9 more days to get out and make your voice heard in this election. Join me in Philadelphia for a community rally. https://t.co/Qwz9wiy9jc,17265,3667,2288
2024-10-27 20:00:05+00:00,"My plan will allow Medicare to cover in-home health care for seniors.

This is a matter of dignity, and it's born out of a personal experience, after I cared for my mother after her cancer diagnosis.",14632,4116,1757
2024-10-27 19:53:21+00:00,"Michelle, you are an inspiration. https://t.co/dZboGh4cph",60501,7162,5434
2024-10-27 19:31:20+00:00,"Michigan, we are here as a community because we love our country. With your help this November, we can and will win. https://t.co/cHggcF7And",7073,1350,1629
2024-10-27 19:06:36+00:00,"Gen Z, I see your power.

From climate change to gun safety to reproductive freedom, we will deliver the change you are so rightly impatient for: https://t.co/VbrfuqVy9P https://t.co/MI6IYTOQi0",11704,2779,3074
2024-10-27 18:22:27+00:00,"When it comes to freedom, Philly is undefeated. 

WATCH: https://t.co/WEabrZQiUJ",9844,2310,1486
2024-10-27 17:13:36+00:00,"Throughout my career, I’ve always fought for the people of Puerto Rico. Every chance he got, Donald Trump abandoned and insulted them.

As president, I will invest in Puerto Rico's future so that Puerto Ricans can not just get by, but get ahead. https://t.co/jkqOPWBhIy",58661,12371,7467
2024-10-27 15:34:00+00:00,"9 days until Election Day.

We have hard work ahead of us—but we like hard work.

With your help, we will win. 
https://t.co/MKvOQGgN2t",4937,1299,2457
2024-10-27 15:06:18+00:00,"It's either going to Donald Trump or me sitting behind the Resolute desk in the Oval Office. 

His first priority will be the people like him, not the hardworking people of America. https://t.co/t0RKaqLaeE",9395,2358,5755
2024-10-27 14:08:21+00:00,I am a former prosecutor. Donald Trump’s DNA is all over Project 2025. https://t.co/24pKJn1sAf,25297,6664,12008
2024-10-27 13:43:35+00:00,"We must put back into place the protections of Roe v. Wade, to stop the extraordinary pain and injustice happening as a result of Trump Abortion Bans.
https://t.co/BCJRVXmCW7",8908,2242,3022
2024-10-27 12:57:10+00:00,"Two middle-class kids.   

One, a daughter of Oakland, California, who was raised by a working mother and had a summer job at McDonald's.

The other, a son of the Nebraska plains, who spent summers on the farm.   

Together, @Tim_Walz and I are running a campaign for all Americans—from red states to blue states, from the heartland to the coasts. When elected, we will govern on behalf of all Americans.",17820,3149,8152
2024-10-27 02:34:16+00:00,"On November 5, women will show Donald Trump how they feel about him and his attacks on their freedoms and rights.

https://t.co/VbrfuqVy9P https://t.co/YzmBV1VUt1",11106,2873,5120
2024-10-27 02:14:00+00:00,"Donald Trump has violated the oath to uphold the Constitution of the United States. 

If given the chance, he will violate it again.",41817,7995,9308
2024-10-27 02:02:21+00:00,On the trail with the Boss (and President Obama). https://t.co/OOZzDgho7y,69516,9388,5391
2024-10-27 00:18:00+00:00,"There are 10 days until Election Day. 

Everything we do in this moment matters. Join our movement: https://t.co/MKvOQGgN2t.",4233,1134,2113
2024-10-26 23:26:21+00:00,"Imagine Donald Trump with no guardrails. If reelected, he will claim unchecked and extreme power. https://t.co/QUhb9M2CQ9",13237,3099,7266
2024-10-26 22:56:17+00:00,It is always good to be in Michigan.,10881,1615,2180
2024-10-26 22:31:26+00:00,"Kamalazoo, Michigan 🩵 https://t.co/q3b13aejFa",2979,531,341
2024-10-26 22:15:20+00:00,"Just imagine the Oval Office in three months: 

It’s either Donald Trump in there, stewing over his enemies list—or me, working for you, checking off my to-do list.",107892,15307,39817
2024-10-26 21:59:30+00:00,"My whole career I have put the people above partisanship. I have never asked “are you a Democrat, or are you a Republican?”

The first and only thing I ask is: How can I help you?",13659,2518,8259
2024-10-26 21:04:47+00:00,"Women are suffering and dying because of Trump Abortion Bans. 

Americans will show @realDonaldTrump at the ballot box exactly how much we care about reproductive freedom. https://t.co/SvN8bcG749",13379,3225,5608
2024-10-26 20:42:17+00:00,"I am in Kalamazoo, Michigan with @MichelleObama to remind Americans that when we vote, we win. Watch now. https://t.co/pEo1vhtpMt",35797,6822,3934
2024-10-26 20:02:42+00:00,"RT @MichelleObama: Today I’m heading to Michigan to join @KamalaHarris on the campaign trail!

In this final stretch, we have to give it everything we’ve got. It’s time for everybody to #DoSomething!

Find ways to get involved today at https://t.co/6g4HZzYgIQ. https://t.co/InEgtjZryq",0,7590,0
2024-10-26 17:00:30+00:00,"Today I’m heading to Michigan to join @KamalaHarris on the campaign trail!

In this final stretch, we have to give it everything we’ve got. It’s time for everybody to #DoSomething!

Find ways to get involved today at https://t.co/6g4HZzYgIQ. https://t.co/InEgtjZryq",36200,7590,6882
2024-10-26 19:02:01+00:00,"Georgia started early voting—and they broke historic records. 
North Carolina started early voting—and they broke historic records. 

Let’s break early voting records today across Michigan.",55068,8129,4562
2024-10-26 18:22:15+00:00,"Women in Texas and states across America are suffering from draconian abortion bans because of Donald Trump. 

In this election, Americans can instead choose a president who honors and protects a woman's right to make decisions about her own body.
https://t.co/ujYOubIjMN",11319,2893,3701
2024-10-26 18:08:21+00:00,"Texas, we are fighting for freedom. Let’s get out and vote. https://t.co/XgEaYdyUT7",17766,2761,2497
2024-10-26 17:43:59+00:00,"RT @Tim_Walz: Donald Trump's former chief of staff said Trump wanted ""the kind of generals that Hitler had."" He said Trump fits the ""definition of a fascist.""

The guardrails around Trump are totally gone. He is unhinged, unstable – and he wants unchecked power.",0,2652,0
2024-10-26 16:46:36+00:00,"Donald Trump's former chief of staff said Trump wanted ""the kind of generals that Hitler had."" He said Trump fits the ""definition of a fascist.""

The guardrails around Trump are totally gone. He is unhinged, unstable – and he wants unchecked power.",10276,2652,4200
2024-10-26 15:59:06+00:00,"The attorney general of Texas is suing the United States government so they can get their hands on private medical records of women who leave the state to get care.

Trump won’t let anyone see his medical records, but these guys want to get their hands on yours? https://t.co/0zAW4skL6E",45680,15240,4389
2024-10-26 14:49:07+00:00,"In the next 10 days, we must organize, mobilize, and vote. 

America, let’s do this together: https://t.co/VbrfuqVy9P. https://t.co/f8Gkh1wBWk",17725,4103,4219
2024-10-26 14:08:06+00:00,"When I was in high school, I started to notice something about my best friend, Wanda. She was sad at school, and there were times when she didn’t want to go home. 

One day, I asked Wanda if everything was all right, and she confided in me that she was being sexually abused by her stepfather. I immediately told her she had to come live with us. I called my mother, and my mother said, “Of course she does.”

And so Wanda did.  

Wanda’s story is one of the reasons I wanted to become a prosecutor. As a courtroom prosecutor, I felt a deep sense of responsibility to take on crimes and harms against women and children. When I had a case, I charged it not in the name of the victim but in the name of the people for one simple reason: In our system of justice, a harm against any one of us is a harm against all of us.

Through all my decades in law enforcement, I never asked a victim or a witness, “Are you a Republican or a Democrat?” The only question I ever asked was, “Are you okay?” That is the kind of president we deserve, and that is the kind of president I pledge to be.

As president, I will fight to protect our fundamental freedoms and make sure everyone has a right to safety, dignity, and justice.",37767,5825,4661
2024-10-26 13:36:00+00:00,Donald Trump’s Project 2025 agenda outlines his plan to force states to report on women’s miscarriages and abortions.,8953,2240,5438
2024-10-26 12:34:55+00:00,"Michigan, this election is a fight for our future. You can make a difference in this race by voting early: https://t.co/ZfypS2DQ73. https://t.co/WPQfn7GPAo",7942,2332,1921
2024-10-26 04:25:16+00:00,"Donald Trump calls our country a garbage can.

I think being an American is one of the greatest privileges on Earth. https://t.co/vZPek6oHAZ",12215,2667,4700
2024-10-26 04:10:15+00:00,Freedom is what we are fighting for. https://t.co/Bto5zOTi79,21971,3503,3304
2024-10-26 03:42:26+00:00,"Gen Z, you know it ain't right that you may have fewer rights than your mother or your grandmother.

Are you ready to make your voices heard? https://t.co/q0ZjrQzj90",27244,5949,5790
2024-10-26 03:28:21+00:00,"To the extremist leaders who support Trump Abortion Bans—but have neglected prenatal care, maternity care, and postpartum care:

Where have you been? https://t.co/boSb8np2Se",13389,3626,2793
2024-10-26 03:10:16+00:00,"Thank you, @Beyonce and @kellyrowland. https://t.co/rgAOkEUZV7",112714,14221,4778
2024-10-26 02:58:05+00:00,"Elections matter. 

Donald Trump will likely get to appoint at least one, if not two, additional Supreme Court Justices—at which point he will have packed the court with five out of nine justices who will shape your lives and the lives of generations to come.",16381,3487,7191
2024-10-26 02:51:55+00:00,"The men of America do not want to see their daughters, wives, sisters, and mothers put at risk because their rights have been taken away.",31684,5656,13156
2024-10-26 02:50:48+00:00,"America, we know freedom is not to be given. It is not to be bestowed.

It is ours by right, and we are prepared to fight for it.
 
https://t.co/VbrfuqVy9P",8721,1959,1928
2024-10-26 02:49:28+00:00,"Thank you for the warm Texas welcome, @Beyonce.",124969,13540,5026
2024-10-26 02:26:31+00:00,.@Beyonce’s full remarks in support of Vice President Harris https://t.co/CPCaFKkO9o,76629,14678,3975
2024-10-26 00:09:23+00:00,"I’m in Houston with @WillieNelson, reminding Texans what’s at stake in this election. Watch now. https://t.co/BuvaFUwK6p",77839,11918,6298
2024-10-25 23:42:15+00:00,"It all comes down to this: One of the highest forms of patriotism and love of country is to fight for the promise of America. And in this election, we continue to stand up for those ideals.

https://t.co/VbrfuqVy9P https://t.co/PNKOyPINo5",6494,1544,1953
2024-10-25 23:21:00+00:00,"There’s a backwards notion that suggests that the measure of a leader is based on who you beat down. 

We know: The real measure of the strength of a leader is based on who you lift up.",10426,2246,4000
2024-10-25 23:08:05+00:00,"When Congress passes a bill to restore reproductive freedom, as President of the United States, I will proudly sign it into law. https://t.co/rxsakwz9zM",9321,2017,2861
2024-10-25 22:09:21+00:00,"Ondrea and Ceasar prayed for a family. After she and her husband learned her baby girl would not survive, Ondrea was denied standard medical care because she lives in a state with a Trump Abortion Ban. 

Now, she may never have children.

Your vote can prevent stories like theirs from happening again: https://t.co/au6egSRhU8",5487,1842,1579
2024-10-25 21:11:21+00:00,"Donald Trump has shown us time and again who he is—sowing division, fear, and hate throughout our country, including disparaging the Latino community. 

It is time to turn the page. https://t.co/VbrfuqVy9P https://t.co/OlltbDctLu",7058,2189,3337
2024-10-25 19:51:20+00:00,"Donald Trump referred to our country as a “garbage can.” 

America deserves better. https://t.co/2mzY97boJD",26424,6326,11387
2024-10-25 19:02:51+00:00,"Leaders in Texas have made this state ground zero in the fight for women to make decisions about their own bodies.

Tonight, I will discuss the impact of Trump Abortion Bans for women in Texas and across the country.
https://t.co/J02ZpMIsgM",14389,3772,3761
2024-10-25 18:01:31+00:00,"Our campaign is fueled by the power of the people. 

Let’s continue the work to win on November 5: https://t.co/ZaRpcqNdUT. https://t.co/xKeKFEdamr",7460,1996,3384
2024-10-25 15:51:04+00:00,Women are dying because of Donald Trump’s Abortion Bans—and he refuses to take any accountability for the pain and suffering he has caused.,19405,3771,12615
2024-10-25 15:02:08+00:00,"In Phoenix, I stopped by Bacanora to meet with Chef Rene Andrade and discuss cooking and community.

Small businesses like Bacanora are the backbone of our economy. As president, my opportunity economy will help aspiring entrepreneurs start and grow their small businesses. https://t.co/wpZK9O1LMu",8872,2245,2208
2024-10-25 14:38:22+00:00,"With your help, we will win the fight for the promise of America.

https://t.co/MykJL0X5gt https://t.co/1ndXb4y4Vb",12268,2403,3060
2024-10-25 13:43:00+00:00,"Donald Trump has been very clear that he would weaponize the Department of Justice against his political enemies. You know who does that?

Dictators do that.",38061,7777,40930
2024-10-25 13:20:13+00:00,"RT @Tim_Walz: .@KamalaHarris and I are both gun owners. We believe in the Second Amendment. But we also believe in keeping our kids and our communities safe.

Our plan is common sense: ban assault weapons, require universal background checks, and pass red flag laws.",0,2063,0
2024-10-25 13:17:50+00:00,".@KamalaHarris and I are both gun owners. We believe in the Second Amendment. But we also believe in keeping our kids and our communities safe.

Our plan is common sense: ban assault weapons, require universal background checks, and pass red flag laws.",10753,2063,8088
2024-10-25 12:12:05+00:00,"My mother saved for years to buy our first home.  

Fast forward to today: Even if aspiring homeowners save for years, it is often still not enough. We need to build more housing in America because a severe housing shortage is part of what is driving up costs.  

Our Harris-Walz administration will cut red tape and work with the private sector to build 3 million new homes and provide first-time home buyers with $25,000 down-payment assistance—so you can get your foot in the door and have the opportunity to own a home, like my mother was able to.",10520,1846,5759
2024-10-25 02:08:07+00:00,"Donald Trump’s former chief of staff, a four-star Marine general, has given America an unprecedented warning: 

Trump is unhinged and unstable—and he is out for unchecked power. https://t.co/bNDSw0MhoT",15162,5137,5664
2024-10-25 01:53:15+00:00,"Donald Trump admires dictators—and he wants to be one on day one if given the chance.

Our democracy is at stake. https://t.co/BmBA3YPeMC",6506,1736,4831
2024-10-25 01:31:10+00:00,"Thank you, Georgia. https://t.co/yPH9O2ZzPF",64211,7802,3985
2024-10-25 01:13:16+00:00,"12 days left to vote. 

We have the opportunity to turn the page and chart a new, joyful way forward. 

Join us: https://t.co/VbrfuqVy9P https://t.co/lvWsbnVg2m",11056,2363,3916
2024-10-25 01:01:14+00:00,"To our young leaders: I am so proud of you. You are leading the charge to protect our planet and our future.

I know that our future is so bright with you all at the helm.
https://t.co/dapHQWlsp2",7798,1730,1957
2024-10-25 00:39:03+00:00,"Unlike Donald Trump, I grew up in a middle class neighborhood with a working mother who kept a strict budget and made sure our family had all that we needed.

I will never forget where I come from—and I will always put the middle class first.
https://t.co/mI1r82k66S",12106,2584,7707
2024-10-24 23:40:27+00:00,"Thank you, @Springsteen. Our democracy is only as strong as our willingness to fight for it, and I am grateful you are with us in this fight. https://t.co/tqB3nH0mBy",43585,7974,4622
2024-10-24 22:27:05+00:00,"Trump has an enemies list.

I have a to-do list. https://t.co/rdifXb95Dy",87236,22010,14649
2024-10-24 21:54:00+00:00,Donald Trump intends to end the Affordable Care Act and still has no plan to replace it.,11361,2523,4112
2024-10-24 21:43:54+00:00,"I am back in Atlanta with President Barack Obama, @Springsteen, @TylerPerry, Spike Lee, @SamuelLJackson and more. We are reminding Americans to make their voices heard on Election Day. Watch now.   https://t.co/RFoeqG7qQI",38276,8280,5100
2024-10-24 21:11:05+00:00,"Donald Trump’s Project 2025 agenda will take us backward. 

We are not going back. https://t.co/pSJWlkCq5R",61609,7529,13009
2024-10-24 19:19:06+00:00,"See you soon, Georgia. https://t.co/wynMpcpH3X",28638,4551,4896
2024-10-24 18:36:21+00:00,"Donald Trump openly admires dictators, including Adolf Hitler.

He is unhinged and unstable. In a second term, he is out for completely unchecked power. https://t.co/lwLrONIdkO",13207,3842,9592
2024-10-24 17:54:56+00:00,"The American people have a choice as to what happens in the Oval Office on January 20:

Donald Trump, writing out his enemies list, plotting revenge and retribution.

Or me, with a to-do list, responding to the needs of the American people.
https://t.co/B6THIUDI4p",9692,2771,5371
2024-10-24 15:53:51+00:00,"With Donald Trump, it is the same old, tired playbook. He has no plans to address the needs of the American people. He is only focused on himself. 

It is time to turn the page. https://t.co/VbrfuqVy9P",9574,1998,8462
2024-10-24 14:40:01+00:00,"As president, I will lower the cost of groceries by taking on corporate price gouging.

I have done it before, and I am going to do it again.",29176,4235,22188
2024-10-24 13:50:02+00:00,"With only 12 days to go until Election Day, this is your reminder to make your plan to vote.",14298,2434,6179
2024-10-24 12:45:21+00:00,"Generations of Americans before us led the fight for freedom and for the future.

Now, the baton is in our hands. 

America is ready to turn the page on the politics of division and hate. https://t.co/YTtBNMYOP9",7753,1848,4205
2024-10-24 03:57:54+00:00,"The American people are exhausted by Donald Trump. 

Donald Trump is simply exhausted. https://t.co/p3Jr3axytC",12184,2529,6829
2024-10-24 02:40:21+00:00,"We have to get past the era of partisan politics. 

It is my commitment to work with Democrats, Republicans, and Independents to deal with the issues facing our country. https://t.co/jiJfEqWVSv",7363,1804,3736
2024-10-24 02:30:59+00:00,"During tonight’s town hall, I spoke with voters about the issues on their minds as they make their choice in this election.

Donald Trump, on the other hand, refused to show.

Help us turn the page: https://t.co/2POgF74mXn",6994,1743,4538
