date,content,likes,retweets,replies
2025-01-05 12:28:44+00:00,"There are ONLY 2 GENDERS.

Male &amp; Female.",35837,5300,2331
2025-01-06 05:44:46+00:00,Have they deported any of the gang rapists? Even one?,90537,13473,3523
2025-01-06 03:26:43+00:00,Home Office refuses to publish groomer deportations data https://t.co/G3hxrVSpzC,5520,1152,245
2025-01-06 05:10:06+00:00,"RT @MarioNawfal: 🚨SUICIDAL EMPATHY: WHEN YOU CARE MORE ABOUT THE PERPETRATOR THAN THE VICTIM

Gad Saad:

""Here's how the that leftist argument works: If a person, especially a criminal of color, commits a crime, that's probably because he grew up as a person of color.

So, he's already been marginalized by the society. 

So now he commits a crime. You're now double whamming him by putting him in the penal system. 

 He's already got 57 previous arrests. Let's give him a 58 chance.""

Source: @JoeRogan, @GadSaad",0,2551,0
2025-01-06 05:06:03+00:00,"🚨SUICIDAL EMPATHY: WHEN YOU CARE MORE ABOUT THE PERPETRATOR THAN THE VICTIM

Gad Saad:

""Here's how the that leftist argument works: If a person, especially a criminal of color, commits a crime, that's probably because he grew up as a person of color.

So, he's already been marginalized by the society. 

So now he commits a crime. You're now double whamming him by putting him in the penal system. 

 He's already got 57 previous arrests. Let's give him a 58 chance.""

Source: @JoeRogan, @GadSaad",12273,2551,586
2025-01-06 04:11:49+00:00,"@Riley_Gaines_ Suicidal empathy, as @GadSaad rightly calls it",4157,288,166
2025-01-06 05:05:24+00:00,"What!!?? Explain yourself, Gordon Brown.",91792,28241,3437
2025-01-05 22:04:56+00:00,Ex Police Officer Dion Miller stating that former Prime Minister Gordon Brown sent a letter to all Police Forces re the Grooming gangs. They were told not to get involved 😯🤬 https://t.co/wwnA58Iz50,15857,6332,628
2025-01-06 05:01:20+00:00,True,24263,3609,1013
2025-01-05 11:58:54+00:00,"We don't need another ""grooming gangs"" enquiry.

What we need is for all cases to be re-prosecuted as racially aggravated hate crimes and the perpetrators to be given extremely harsh sentences and/or deported if at all possible. And no, I don't care about their ""human rights"".",32885,4827,1509
2025-01-06 05:00:03+00:00,"RT @EndWokeness: America, 1975: ""I bet in 50 years we'll have flying cars and live on Mars""

America, 2025: https://t.co/jblmxRbHGv",0,4808,0
2025-01-06 04:10:00+00:00,"America, 1975: ""I bet in 50 years we'll have flying cars and live on Mars""

America, 2025: https://t.co/jblmxRbHGv",41015,4808,833
2025-01-06 04:55:23+00:00,RT @libsoftiktok: Here’s some POSITIVE content for X 🥰😁 https://t.co/fRPvVUOSt6,0,5755,0
2025-01-05 08:20:59+00:00,Here’s some POSITIVE content for X 🥰😁 https://t.co/fRPvVUOSt6,59807,5755,1192
2025-01-06 04:53:39+00:00,Yes,122923,27766,4629
2025-01-05 17:40:00+00:00,"When people show you who they are, believe them.

#HoldTheLine https://t.co/mIUwbXcMF4",62500,17302,2240
2025-01-06 04:50:51+00:00,Yup,51635,16038,2060
2025-01-06 01:03:19+00:00,"They’re now openly admitting it. The $42 billion high speed internet program money was laundered and used for programs it wasn’t intended for

How they did it: The FCC awarded Elon Musk’s Starlink $885 million to serve 642,925 homes

Joe Biden targeted Elon Musk, revoked the contract after buying Twitter and then Democrats turned around and made a deal that “cost $100,000 per home”, but spent the money on their radical agenda instead

They are literally openly admitting the $42 billion was laundered to be used for their radical agenda, not what it was intended for

“So what has happened in the process of $42 billion being allocated for Americans to get internet?”

“What they've been doing so far is advancing a wishlist of progressive policy goals. They've been pushing for DEI requirements, climate change, agenda preferences for government run networks, rather than just focusing on getting people connected.”

Money laundering",52474,22890,2101
2025-01-06 04:40:50+00:00,RT @levie: This machine will manufacture most of the intelligence in the world. https://t.co/wNnspelPD1,0,1151,0
2025-01-05 22:55:49+00:00,This machine will manufacture most of the intelligence in the world. https://t.co/wNnspelPD1,6331,1151,385
2025-01-06 04:15:56+00:00,"RT @Cmdr_Hadfield: Very handy graphic of changes/upgrades for the impending @SpaceX Starship launch. 
Thanks @VikranthJonna for making it! https://t.co/hqWee64VyW",0,942,0
2025-01-06 03:08:33+00:00,"Very handy graphic of changes/upgrades for the impending @SpaceX Starship launch. 
Thanks @VikranthJonna for making it! https://t.co/hqWee64VyW",7140,942,280
2025-01-05 08:23:29+00:00,"SpacceX will fly the first ever Starship V2 on Flight 7 next week with a lot of new objectives. This includes first ever payload deployment from a Starship in space along with validating a lot of vehicle upgrades.

Here is a brief about Flight 7 👇

Zoom in for a better view. https://t.co/bwGrPq4sVj",3931,607,164
2025-01-06 04:14:48+00:00,"RT @realDonaldTrump: Members of Congress are getting to work on one powerful Bill that will bring our Country back, and make it greater than ever before. We must Secure our Border, Unleash American Energy, and Renew the Trump Tax Cuts, which were the largest in History, but we will make it even better - NO TAX ON TIPS. IT WILL ALL BE MADE UP WITH TARIFFS, AND MUCH MORE, FROM COUNTRIES THAT HAVE TAKEN ADVANTAGE OF THE U.S. FOR YEARS. Republicans must unite, and quickly deliver these Historic Victories for the American People. Get smart, tough, and send the Bill to my desk to sign as soon as possible. MAKE AMERICA GREAT AGAIN!",0,45134,0
2025-01-06 02:11:01+00:00,"Members of Congress are getting to work on one powerful Bill that will bring our Country back, and make it greater than ever before. We must Secure our Border, Unleash American Energy, and Renew the Trump Tax Cuts, which were the largest in History, but we will make it even better - NO TAX ON TIPS. IT WILL ALL BE MADE UP WITH TARIFFS, AND MUCH MORE, FROM COUNTRIES THAT HAVE TAKEN ADVANTAGE OF THE U.S. FOR YEARS. Republicans must unite, and quickly deliver these Historic Victories for the American People. Get smart, tough, and send the Bill to my desk to sign as soon as possible. MAKE AMERICA GREAT AGAIN!",287964,45134,20721
2025-01-06 04:13:41+00:00,💯,100099,15607,2816
2025-01-05 23:21:51+00:00,"You know who votes for the party who protects pedophiles, rapists, and murderers? 

Rapists, pedophiles, and murderers.",43092,8380,2108
2025-01-06 04:13:23+00:00,Unreal,32072,4314,1255
2025-01-05 22:44:24+00:00,"Imagine being illiterate and thinking to yourself, ""You know what, I think I'll go into teaching.""

The state's role when it comes to deranged people like this is to protect children from them, not enable their idiocy by helping spread it to the next generation.",13305,3529,1261
2025-01-06 04:12:22+00:00,RT @BillAckman: An important @TheFP piece on the serial rape of English girls and the ongoing coverup.,0,2261,0
2025-01-06 00:10:39+00:00,An important @TheFP piece on the serial rape of English girls and the ongoing coverup.,12472,2261,450
2025-01-05 22:46:12+00:00,"The serial rape of thousands of English girls went on for many years. Few in power cared. 

Then Elon Musk started tweeting.

@DrDominicGreen on the biggest peacetime crime—and cover-up—in British history: https://t.co/lfYaMDZrAX",14866,3758,671
2025-01-06 04:10:07+00:00,"You have finger guns, we have real guns",292195,33469,26914
2025-01-06 01:52:55+00:00,COME AND TAKE IT! https://t.co/PAf7o1hMC3,7870,1067,3586
2025-01-06 04:06:06+00:00,You don’t hate the legacy media enough,48598,9868,1942
2025-01-06 03:34:07+00:00,"🚨🇬🇧UK NEWS FOCUS: RACISM VS GROOMING GANGS

From 2011 to 2025, UK newspapers mentioned “racism” a staggering 382,069 times, while “grooming gang” barely scraped by with 4,659 mentions. 

To put it another way, “racism” got 82 times the attention. Apparently, the media had other priorities.

 Even “white privilege,” not exactly dinner-table chatter, managed 6,146 mentions, outpacing the grooming scandal. 

“Black Lives Matter” clocked in at 59,338, and “far right” soared with 141,367 mentions—because nothing grabs headlines like a scary buzzword. 

Meanwhile, the grooming gang crisis barely registered on the radar.

Source: @AFpost",5606,1513,276
2025-01-06 04:03:58+00:00,Millions of rapes …,103979,27454,3532
2025-01-05 16:17:43+00:00,"What is truly perplexing is that the British government didn’t take this horrific issue seriously, and we are only now discussing it on a national stage.

In 2018, Lord Pearson raised a question in the House of Lords about grooming gangs: ""We're looking at millions of rapes of white and Sikh girls by Muslim men, only 222 of whom have been convicted since 2005. Can we talk about Islam without being accused of hate crime?""",30004,7259,1008
2025-01-06 03:30:52+00:00,Wow,74994,27585,5172
2025-01-05 18:15:06+00:00,"Lord Ahmed of Rotherham was convicted of ""buggery of a boy under 11"" in 2022. (A judge decided his brother was too old to stand trial, but a ""trial of the facts"" determined he was also a paedophile.) Only Parliament can remove his title—but they won't make time to do it. Why? https://t.co/zHM3GsX1yM",13560,5833,960
2025-01-06 17:49:24+00:00,"Oh like that time Starmer called @realDonaldTrump a racist and said the British government should do everything to stop him?

Or when Starmer sent British Labour Party members to campaign in the US against President Trump this year?

https://t.co/5R28WgZIj0",203010,43727,14471
2025-01-06 12:16:01+00:00,"BREAKING: Macron accuses Elon Musk of election interference.

""Who would have thought, if we had been told that the owner of one of the largest social networks in the world would support the new international reactionary movement and intervene directly in elections."" https://t.co/OcFLQ9du08",30203,5798,9610
2025-01-06 03:24:03+00:00,Because the answer is essentially zero,25212,3474,1128
2025-01-06 01:26:11+00:00,❌ The Home Office has declined to put the figures in the public domain despite an outcry over child sexual exploitation and demands for a fresh state-backed inquiry into the abuse https://t.co/dvLnBHP5Uq,2824,603,224
2025-01-06 03:23:19+00:00,Accurate description of what’s really going on by @benhabib6,36299,8263,1624
2025-01-05 16:51:30+00:00,"Thank You, @benhabib6 , for Speaking the Truth: Tommy Robinson Is a Political Prisoner

Finally, someone with the courage to say it like it is—thank you, Ben Habib! In an era where silence and complicity reign supreme, Habib’s acknowledgment that @TRobinsonNewEra  is a political prisoner is a breath of fresh air.  

The establishment has done everything in its power to silence Robinson, from abusing terror legislation to throwing him into solitary confinement. All because he dared to expose truths that others were too afraid to touch. As Habib rightly pointed out, this isn’t about justice—it’s about silencing a man who’s become an inconvenient thorn in the side of those in power.  

Robinson’s plight is a reflection of the broader failure of our institutions. He represents the working-class citizens who feel betrayed and ignored, the people who have been screaming for justice while the media and political elites look the other way.  

For years, Robinson has faced persecution, yet his message resonates with thousands who see through the lies and cover-ups. As Habib stated, “When the establishment fears someone, they don’t debate them—they destroy them.”  

It’s time to stop pretending. Tommy Robinson is not just a political prisoner—he’s a symbol of the fight for free speech and accountability. 

Thank you, Ben Habib, for having the integrity to stand up and say what so many already know.",12107,3094,430
2025-01-06 01:55:24+00:00,Interview with @ZelenskyyUa,32536,3618,3467
2025-01-05 19:06:16+00:00,"Here's my conversation with Volodymyr Zelenskyy (@ZelenskyyUa).

It was an intense and heartfelt conversation, my goal for which was to do my small part in pushing for peace.

We spoke in a mix of 3 languages: English, Ukrainian, and Russian. It's fully dubbed in each of those 3 languages. The original (mixed-language version) is available as well. So the options are:
- Audio: English, Ukrainian, Russian, Original (Mixed)
- Subtitles: English, Ukrainian, Russian

It's available here on X and everywhere else. On X, I'm uploading the Full English overdub version. The other versions will be available on YouTube (see comment thread).

Timestamps:
0:00 - Introduction
3:29 - Introductory words from Lex
13:55 - Language
23:44 - World War II
40:32 - Invasion on Feb 24, 2022
47:07 - Negotiating Peace
1:07:24 - NATO and security guarantees
1:20:17 - Sitting down with Putin and Trump
1:39:47 - Compromise and leverage
1:45:15 - Putin and Russia
1:55:07 - Donald Trump
2:05:39 - Martial Law and Elections
2:17:58 - Corruption
2:26:44 - Elon Musk
2:30:47 - Trump Inauguration on Jan 20
2:33:55 - Power dynamics in Ukraine
2:37:27 - Future of Ukraine
2:42:09 - Choice of language
2:51:39 - Podcast prep and research process
3:00:04 - Travel and setup
3:05:51 - Conclusion",28596,4445,4971
2025-01-06 01:48:49+00:00,"RT @bariweiss: ""Britain now stands shamed before the world. The public’s suppressed wrath is bubbling to the surface in petitions, calls for a public inquiry, and demands for accountability.

The scandal is already reshaping British politics. It’s not just about the heinous nature of the crimes. It’s that every level of the British system is implicated in the cover-up.

Social workers were intimidated into silence. Local police ignored, excused, and even abetted pedophile rapists across dozens of cities. Senior police and Home Office officials deliberately avoided action in the name of maintaining what they called “community relations.” Local councilors and Members of Parliament rejected pleas for help from the parents of raped children. Charities, NGOs, and Labour MPs accused those who discussed the scandal of racism and Islamophobia. The media mostly ignored or downplayed the biggest story of their lifetimes. Zealous in their incuriosity, much of Britain’s media elite remained barnacled to the bubble of Westminster politics and its self-serving priorities.

They did this to defend a failed model of multiculturalism, and to avoid asking hard questions about failures of immigration policy and assimilation. They did this because they were afraid of being called racist or Islamophobic. They did this because Britain’s traditional class snobbery had fused with the new snobbery of political correctness.

All of which is why no one knows precisely how many thousands of young girls were raped in how many towns across Britain since the 1970s.""",0,21910,0
2025-01-06 00:37:02+00:00,"""Britain now stands shamed before the world. The public’s suppressed wrath is bubbling to the surface in petitions, calls for a public inquiry, and demands for accountability.

The scandal is already reshaping British politics. It’s not just about the heinous nature of the crimes. It’s that every level of the British system is implicated in the cover-up.

Social workers were intimidated into silence. Local police ignored, excused, and even abetted pedophile rapists across dozens of cities. Senior police and Home Office officials deliberately avoided action in the name of maintaining what they called “community relations.” Local councilors and Members of Parliament rejected pleas for help from the parents of raped children. Charities, NGOs, and Labour MPs accused those who discussed the scandal of racism and Islamophobia. The media mostly ignored or downplayed the biggest story of their lifetimes. Zealous in their incuriosity, much of Britain’s media elite remained barnacled to the bubble of Westminster politics and its self-serving priorities.

They did this to defend a failed model of multiculturalism, and to avoid asking hard questions about failures of immigration policy and assimilation. They did this because they were afraid of being called racist or Islamophobic. They did this because Britain’s traditional class snobbery had fused with the new snobbery of political correctness.

All of which is why no one knows precisely how many thousands of young girls were raped in how many towns across Britain since the 1970s.""",82929,21910,3977
2025-01-06 01:48:34+00:00,Interesting,68766,8701,3923
2025-01-05 17:58:46+00:00,"An Indlan reporter is given the opportunity to interview the Dalai Lama about a number of things, but chooses to focus on lmmlgratlon to The West and asks...

Reporter: People from Afghanistan or Africa who want to stay in Europe, shouldn't they be allowed to?

Lama:  No, Europe will become like Afghanistan or Africa... he he he he he.

Reporter: Like my parents came to The UK from India, that's ok too isn't it?

Lama: No, England is small island, 90% become lndlan he he he he he he.

The Dalai Lama gets it, he thinks she's mildly retarded, why can't the reporter understand🤔",101011,14245,3695
2025-01-06 01:45:53+00:00,"RT @TheFP: The serial rape of thousands of English girls went on for many years. Few in power cared. 

Then Elon Musk started tweeting.

@DrDominicGreen on the biggest peacetime crime—and cover-up—in British history: https://t.co/lfYaMDZrAX",0,3758,0
2025-01-05 22:46:12+00:00,"The serial rape of thousands of English girls went on for many years. Few in power cared. 

Then Elon Musk started tweeting.

@DrDominicGreen on the biggest peacetime crime—and cover-up—in British history: https://t.co/lfYaMDZrAX",14866,3758,671
2025-01-05 21:59:53+00:00,Interesting perspective,37839,6207,6875
2025-01-05 20:59:46+00:00,Nigel Farage says Reform UK must embrace Islam to win. He probably suffers from Stockholm syndrome. https://t.co/6gSXA0zgTs,10143,1594,2318
2025-01-05 21:59:03+00:00,Is this accurate? @CommunityNotes,91930,25646,11722
2025-01-05 18:51:51+00:00,"Islamists are holding a conference on January 18 in Mississauga, Canada, on how to defeat all non-Muslim nations and create a global caliphate.

The organization behind the event (Hizb ut-Tahrir) is classified as a terror group in many countries.

Concerning! https://t.co/C7UxRg19IG",14816,5586,2129
2025-01-05 21:56:20+00:00,Wow,33013,8123,1593
2025-01-05 21:35:37+00:00,"Today, a number of prominent journalists criticised my suggestion that the UK media class has failed to sufficiently cover the rape gangs scandal, which will go down as one of the biggest scandals in our history

So, I decided to take a closer look at the data. 

Trust me, you'll want to read until the end

First, the boring bit. How did I do it?

I used something called Lexis, a database researchers use to search content across UK newspapers

Every good researcher out there knows how to use it so they can duplicate my work and check

One of my critics today said my use of ""grooming gangs"" in my initial numbers was misleading because much of the coverage in UK newspapers uses ""grooming gang"" not ""gangS"".

OK then, let's use that

And let's just look at articles that are specifically about this scandal and don't just mention it in passing

What did I find?

Let's look at the years 2011-2025 because before that, even though the rape gangs scandal goes back decades, there was NOTHING in UK media.

Nothing.

They didn't touch it AT ALL --despite widespread rumours pushed by groups like the BNP and EDL

2011 is a crucial year because it's when renegade and HERO Andrew Norfolk, at The Times, started to write the first early pieces, despite abuse & harassment

First, let's look at ALL UK newspapers

In 2011-2025 there were 4,659 articles specifically focused on the ""grooming gang"" phenomenon

Wow

Sounds a lot right?

Remember the number. 

""Grooming gang"" = 4,659

But now let's compare that with how much coverage the media class gave to other scandals and terms

""white privilege"" = 6,146

""anti-Muslim"" = 17,152

""post office"" and ""horizon"" =20,274

""extreme right"" = 21,252

""Islamophobia"" = 23,461

""Greta Thunberg"" = 22,717

""expenses scandal"" =25,585

""Stephen Lawrence"" = 29,808

""anti-racism"" = 34,484

""Windrush"" = 35,515

""George Floyd"" = 38,824

""Black Lives Matter"" = 59,338

""Grenfell"" = 71,422

""Britain"" and ""racism"" = 75,693

""Net Zero"" = 141,367

""far right"" = 231,540

""racism"" = 382,069

I could go on. 

I think the numbers speak for themselves. 

Relative to other scandals and amid a strong liberal bias in parts of the media class, the mass rape of young, working-class white girls & women just wasn't a priority

Yes, there were newspapers that broke the story and pushed it, like the Times in 2011 

But even there, the 440 articles built around ""grooming gang"" between 2011-2025 is dwarfed by, say, the 2,868 on ""Islamophobia"", the 3,202 on Stephen Lawrence, the 2,603 on George Floyd, or the 5,524 on BLM

My point is not to bash individual newspapers but to say that relative to other race-related stories and debates, the rape gangs scandal --ARGUABLY THE BIGGEST SCANDAL IN OUR HISTORY-- has received very little coverage from the media class 

I'd give you the numbers for liberal progressive papers like The Guardian/Observer but frankly they're absurd

Oh ok then

Between 2011 and 2025 the Guardian had 113 articles on the grooming gang phenomenon compared to 3,325 for ""Islamophobia""

What about the BBC? 

We can look at BBC News 24 and BBC Radio 4

There were 357 specific mentions of the ""grooming gang"" scandal in BBC News/Radio 4 transcripts

Meanwhile, there were 7,537 for ""George Floyd"", 3,219 for ""Stephen Lawrence"", 7,416 for ""Black Lives Matter"", and 2,259 for ""Islamophobia""

You get the picture. I won't keep going

But what I will say is this.

These girls were never a priority in Media Land

Relative to other scandals they were at first ignored and then downplayed

Too many of the middle-class, Oxbridge-educated, socially liberal if not radically woke progressive elites who control the parameters of what they think is our national ""debate"" routinely steer clear of scandals and issues that violate tightly-controlled taboos around immigration, multiculturalism, ""diversity"" in all its forms, and which are backed up with alarmist narratives about the ""far right"" and ""Islamophobia"" to warn others off from asking difficult questions or challenging the elite consensus in Westminster and London

This HAS to change

As I wrote in my Substack this morning, @elonmusk has done Britain a favour by forcing us to reckon with a truly NATIONAL scandal that has for too long been ignored and pushed to the side by political, media, and cultural elites in wider society

This past week, we have been pushed into a new era in which millions of people up and down this country are either learning about the rape gangs crisis for the first time or hearing shocking new details they did not know before and can scarcely believe

And millions of people are now asking some enormous questions. How did our country let this happen to our children? Why was it overlooked? Why did so many people stay silent? Is it still happening today? What can we do to stop it? Who is pursuing the truth in media? Who is naming and shaming? And why does the UK media class fall over itself when a single American man dies in Minneapolis while seemingly not giving a shit about the thousands of CHILDREN who have been abused, raped and harassed here in Britain?

The people have tuned into this scandal, in other words. They have taken notice and they are watching. The only question now is whether the media class has bothered to notice and will actually get on top of this scandal and push it to front of the agenda or continue to ask ridiculous questions like it did for much of today, deflecting from its glaring failures to instead obsess about Elon Musk. 

Find the truth and tell us the truth.

That's your job.",25540,8700,1309
2025-01-05 20:11:03+00:00,Wow,56309,12571,3000
2025-01-05 19:31:47+00:00,"🇬🇧 STARMER’S ISLAMOPHOBIA PLAN BLASTED AS “A GIFT TO GROOMING GANGS”

Shadow Justice Secretary Robert Jenrick claims a “false label” of Islamophobia hindered investigations into grooming gangs involving British-Pakistani men.

“For decades, the rule of law was abandoned to sustain the myth that ‘diversity is our strength.'""

Jenrick warns that a formal Islamophobia definition could stifle free speech and block efforts to address criminality in specific communities.

Critics warn Starmer’s plan is a chilling blow to free speech and a disaster for accountability.

Labour’s proposal follows past criticism of the APPG’s 2018 definition, which some say risks undermining public discourse and historical truth.

Source: Business Standard",9342,2452,673
2025-01-05 20:07:52+00:00,"Thank you, Nancy!",308104,68101,7808
2025-01-05 12:14:35+00:00,"HOLY SH*T 🚨 Here’s Nancy Mace exposing the 158 Democrats that voted against deporting all illegal immigrants who committed s*x crimes

PROTECT ALL WOMEN AND CHILDREN https://t.co/vuQiGNyjnf",101808,33261,3154
2025-01-05 20:06:20+00:00,RT @spacesudoer: All the new developments on Flight 7 Starship! https://t.co/jglghI68yZ,0,1886,0
2025-01-05 16:58:56+00:00,All the new developments on Flight 7 Starship! https://t.co/jglghI68yZ,12648,1886,512
2025-01-05 19:17:39+00:00,🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,18645,2956,1870
2025-01-05 19:13:15+00:00,"The particular strain of Marxism in our governments & universities focused on “colonialism and white supremacy” is a clever pointed attack on the west. Colonialism doesn’t resonate for US, and Europe isn’t as sensitive about racism.

But whoever designed it managed to collapse institutions throughout our entire civilization with guilt, suppressing our ability to proudly fight for our people and our system. Russia? China? Who knows - but, sorry adversaries - it’s 2025: time to move on and focus on our positive impact.

The “hypocrisy” of founding US principles were only hypocritical because we had these principles first, and over time helped our own country and the world move beyond slavery to a better world, as did the UK.

I’m proud of the history of the USA, and the principles that make our country exceptional, and you should be too.",7526,1231,707
2025-01-05 19:12:43+00:00,Prepare for some epic cringe,256565,32082,10505
2025-01-05 18:36:12+00:00,"🚨BREAKING: Keir Starmer will respond to Elon Musk's grooming gang comments in a statement tomorrow.

Why did it take so long? https://t.co/PyhZ9fAaGB",14219,2398,2358
2025-01-05 19:04:35+00:00,Yes,45014,7673,2288
2025-01-05 16:49:03+00:00,"Let’s be clear…

The UK leadership allowed thousands of little girls, their nation’s daughters, to be abused and gang raped by Pakistani-Muslims to protect their policy of open-border multiculturalism.",14799,3369,736
2025-01-05 16:31:32+00:00,🏅,34573,6413,4442
2025-01-05 16:00:39+00:00,"𝕏 = #1 Trusted App in 140 countries

There is no other that will give real time BREAKING and truthful news. https://t.co/OzYLneaYv6",1264,294,334
2025-01-05 15:59:04+00:00,Starmer must go. He is national embarrassment.,178566,38867,13118
2025-01-05 09:31:30+00:00,"🚨According to Keir Starmer, girls below the age of consent, 'made informed choices'. In an email sent to police forces across the country.

This man HAS to go, he is not fit to run this country.

Share if you agree 🇬🇧 https://t.co/9YGCMaPjK2",22707,7739,1869
2025-01-05 15:58:15+00:00,"For the truth, however beautiful or awful the truth may be, 𝕏 is where you will find it",67378,9966,8356
2025-01-05 15:54:44+00:00,"If it wasn’t for 𝕏 we wouldn’t know about the CR bill, Britain’s cover up, Twitter files, Harris and Biden’s lies. 

𝕏 is the place for real time, authentic and truthful news. It’s insane what we learn here.",3976,707,550
2025-01-05 15:56:33+00:00,"I have not met Rupert Lowe, but his statements online that I have read so far make a lot of sense",56108,6756,5282
2025-01-05 14:12:29+00:00,"Do you think @RupertLowe10 should take over as Reform UK leader?

Yes or No?
@elonmusk https://t.co/IkZ079DEN2",8111,714,2138
2025-01-05 15:44:09+00:00,"For anyone doubting the severity and depravity of the mass gang rapes of little girls in Britain, go to the source material and read the court transcripts. I did. 

It is worse than you could possibly imagine. https://t.co/OeK2uVxJ93",323093,89691,32540
2025-01-05 15:45:47+00:00,https://t.co/mt1csIreQd,43766,8490,1502
2025-01-05 15:51:01+00:00,"Imagine you are a father going to rescue your daughter from gang rape and possibly murder, but the police arrest YOU instead …",80568,12469,5164
2025-01-06 17:49:24+00:00,"Oh like that time Starmer called @realDonaldTrump a racist and said the British government should do everything to stop him?

Or when Starmer sent British Labour Party members to campaign in the US against President Trump this year?

https://t.co/5R28WgZIj0",203012,43728,14471
2025-01-06 12:16:01+00:00,"BREAKING: Macron accuses Elon Musk of election interference.

""Who would have thought, if we had been told that the owner of one of the largest social networks in the world would support the new international reactionary movement and intervene directly in elections."" https://t.co/OcFLQ9du08",30203,5798,9611
2025-01-05 15:44:09+00:00,"For anyone doubting the severity and depravity of the mass gang rapes of little girls in Britain, go to the source material and read the court transcripts. I did. 

It is worse than you could possibly imagine. https://t.co/OeK2uVxJ93",323095,89691,32540
2025-01-05 15:45:47+00:00,https://t.co/mt1csIreQd,43766,8490,1502
2025-01-05 15:34:35+00:00,💯,46460,6564,2034
2025-01-05 14:43:12+00:00,Pretty much every politico complaining about billionaires has ties to either Bill Gates or George Soros.,5078,1057,202
2025-01-05 15:33:11+00:00,Good for Kemi Badenoch!,48991,9065,3320
2025-01-05 08:04:01+00:00,"🚨🇬🇧TORY LEADER: INQUIRY WILL EXPOSE POLITICIANS WHO COVERED UP CHILD RAPE GANG ABUSE

Kemi Badenoch:

“It was a scandal made possible by the collusion and cover-ups of officials, the police and politicians who were more concerned about community relations than about victims and their families.

The fact that perpetrators of this sexual violence appeared to have deliberately picked victims because they were white – and not from their own of the community or religious background – must not be ignored. 

Previous inquiries have failed to examine this. It’s for society and the state to address the issue, no matter how uncomfortable it may be.”

Source: Daily Mail, @KemiBadenoch",6622,1500,539
2025-01-05 15:26:17+00:00,"Once again:

FREE TOMMY ROBINSON NOW",92952,16516,5842
2025-01-05 09:31:18+00:00,"Had you been anyone else, @reformparty_uk would by now have disavowed you as that “lot”, a term coined to define supporters of Tommy Robinson. But you are the richest man in the world. 

The contempt case against TR was brought by the Attorney General, a POLITICAL APPOINTMENT. 

It is extraordinary for the AG to get involved in a civil action. He is only entitled to do so where there is a matter of public interest. His intervention in TR’s case was political. 

It is also extraordinary for someone to be jailed as a result of a civil action. 

Whether or not one supports TR, the contempt case against him and his incarceration was politically motivated. 

As you said @elonmusk, TR is a political prisoner. You were right. 

When @Nigel_Farage seeks to explain it to you, perhaps you could point him to this post?",20346,4186,1296
2025-01-05 15:23:08+00:00,"RT @teslaownersSV: ""I thank Elon Musk, for the beautiful words that he had for me and for his precious genius for the era in which we live.""

@GiorgiaMeloni https://t.co/0rQ4wYOPvl",0,3731,0
2025-01-04 23:13:12+00:00,"""I thank Elon Musk, for the beautiful words that he had for me and for his precious genius for the era in which we live.""

@GiorgiaMeloni https://t.co/0rQ4wYOPvl",28667,3731,948
2025-01-05 15:20:46+00:00,Troubling,73261,17120,5376
2025-01-05 14:58:28+00:00,"According to a review of German crime data by @Marc_Vanguard_i, Pakistani nationals in that country are 4 times more likely to be implicated in sexual offenses against children than German citizens.

As is often the case in Europe, Afghans and Algerians are worst. https://t.co/mcBPH2CvS5",9400,2863,901
2025-01-05 15:19:30+00:00,Seriously 🤣🤣,50873,4408,1815
2025-01-05 15:08:46+00:00,@elonmusk At this rate I wouldn't be surprised if they got P Diddy out of jail to give him one.,4921,361,244
2025-01-05 15:17:57+00:00,Connect the dots …,75686,16461,3893
2025-01-05 15:17:16+00:00,https://t.co/6XWKm4GEwq,114573,22411,4047
2025-01-05 15:14:12+00:00,"The more you investigate, the worse it gets. Beyond what you think is possible.",196400,49267,8001
